KUAM-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |HAGATNA                  |GU |US |BLCDT  -20090217ABZ |3.5    kW |-         |304.0   |-       |51233      |N |13 |25 |53.00 |E |144 |42 |36.00 |PACIFIC TELESTATIONS, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |343.   m|H       |84793     |-       |-       |28.     |1293590   |
KHON-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |HONOLULU                 |HI |US |BLCDT  -20050630AEL |7.2    kW |-         |-12.0   |-       |4144       |N |21 |17 |46.00 |W |157 |50 |36.00 |NVT HAWAII LICENSEE, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |128.   m|H       |66844     |-       |1005850 |126.5   |1069292   |
WSIU-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |CARBONDALE               |IL |US |BLEDT  -20090612ADB |53.    kW |-         |271.3   |-       |4297       |N |38 |6  |11.00 |W |89  |14 |40.00 |BOARD OF TRUSTEES OF SOUTHERN ILLINOIS UNIVERSITY                           |   0.00 km |   0.00 mi |  0.00 deg |410.5  m|H       |87284     |-       |1062973 |262.4   |1317750   |
KCCI        |-         |DT |8   |ND  |                    |2  |-  |LIC    |DES MOINES               |IA |US |BLCDT  -20090619AAG |28.3   kW |-         |597.0   |-       |33710      |N |41 |48 |35.00 |W |93  |37 |16.00 |DES MOINES HEARST TELEVISION INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |887.7  m|H       |87052     |-       |1016799 |592.    |1316044   |
KSWK        |-         |DT |8   |DA  |                    |2  |-  |LIC    |LAKIN                    |KS |US |BLEDT  -20050203ADS |33.    kW |-         |153.0   |-       |60683      |N |37 |49 |40.00 |W |101 |6  |35.00 |SMOKY HILLS PUBLIC TELEVISION CORP.                                         |   0.00 km |   0.00 mi |  0.00 deg |1062.  m|H       |68690     |0.      |1032647 |146.    |1044825   |
KPTS        |-         |DT |8   |DA  |                    |2  |-  |LIC    |HUTCHINSON               |KS |US |BLEDT  -20090223ACJ |32.    kW |-         |244.0   |-       |33345      |N |38 |3  |21.00 |W |97  |46 |35.00 |KANSAS PUBLIC TELECOMMUNICATIONS SERVICE, INC.                              |   0.00 km |   0.00 mi |  0.00 deg |704.6  m|H       |87205     |0.      |1037798 |226.1   |1296817   |
WBNA        |-         |DT |8   |DA  |                    |2  |-  |LIC    |LOUISVILLE               |KY |US |BLCDT  -20021024AAB |27.    kW |-         |200.0   |-       |73692      |N |38 |1  |59.00 |W |85  |45 |17.00 |WORD BROADCASTING NETWORK, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |368.5  m|H       |45865     |0.      |1044969 |117.    |619702    |
KPLC        |-         |DT |8   |ND  |                    |3  |-  |LIC    |LAKE CHARLES             |LA |US |BLCDT  -20050214AFM |17.    kW |-         |451.0   |-       |13994      |N |30 |23 |46.00 |W |93  |0  |3.00  |KPLC LICENSE SUBSIDIARY, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |459.   m|H       |68081     |-       |1020915 |450.    |1046760   |
KNOE-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |MONROE                   |LA |US |BLCDT  -20090223ABC |22.3   kW |-         |576.0   |-       |48975      |N |32 |11 |50.00 |W |92  |4  |14.00 |HOAK MEDIA OF LOUISIANA LICENSE, LLC                                        |   0.00 km |   0.00 mi |  0.00 deg |604.3  m|H       |88389     |-       |1040625 |585.    |1281018   |
WMTW        |-         |DT |8   |ND  |                    |2  |-  |LIC    |POLAND SPRING            |ME |US |BLCDT  -20090622ACH |29.8   kW |-         |612.0   |-       |73288      |N |43 |50 |44.00 |W |70  |45 |43.00 |HEARST PROPERTIES INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |766.   m|H       |86763     |-       |1045602 |497.    |1316058   |
WGTQ        |-         |DT |8   |DA  |                    |2  |-  |LIC    |SAULT STE. MARIE         |MI |US |BLCDT  -20090622AFG |15.    kW |-         |288.0   |-       |59279      |N |46 |3  |8.00  |W |84  |6  |38.00 |TUCKER BROADCASTING OF TRAVERSE CITY, INC.                                  |   0.00 km |   0.00 mi |  0.00 deg |483.   m|H       |87544     |0.      |1006719 |249.9   |1316824   |
WDHS        |-         |DT |8   |ND  |                    |2  |-  |LIC    |IRON MOUNTAIN            |MI |US |BLCDT  -20090612AKA |22.    kW |-         |171.0   |-       |15498      |N |45 |49 |10.00 |W |88  |2  |35.00 |W. RUSSELL WITHERS, JR.                                                     |   0.00 km |   0.00 mi |  0.00 deg |514.   m|H       |92947     |-       |1263846 |49.     |1317761   |
WDSE        |-         |DT |8   |ND  |                    |2  |-  |LIC    |DULUTH                   |MN |US |BLEDT  -20090618ABE |34.    kW |-         |295.0   |-       |17726      |N |46 |47 |30.00 |W |92  |7  |21.00 |DULUTH-SUPERIOR AREA EDUCATIONAL TV CORPORATION                             |   0.00 km |   0.00 mi |  0.00 deg |608.7  m|H       |87875     |-       |1029956 |224.    |1316736   |
KUSM-TV     |-         |DT |8   |DA  |                    |2  |-  |LIC    |BOZEMAN                  |MT |US |BLEDT  -20050926ALC |17.9   kW |-         |271.0   |-       |43567      |N |45 |40 |24.00 |W |110 |52 |2.00  |MONTANA STATE UNIVERSITY                                                    |   0.00 km |   0.00 mi |  0.00 deg |2110.8 m|H       |69541     |0.      |1000681 |95.8    |1079389   |
KFBB-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |GREAT FALLS              |MT |US |BLCDT  -20071108ADA |31.    kW |-         |143.3   |-       |34412      |N |47 |32 |8.00  |W |111 |17 |2.00  |MMM LICENSE II LLC                                                          |   0.00 km |   0.00 mi |  0.00 deg |1207.  m|H       |74305     |-       |1027886 |122.    |1201538   |
KLKN        |-         |DT |8   |ND  |                    |2  |-  |LIC    |LINCOLN                  |NE |US |BLCDT  -20090618ACT |25.9   kW |-         |437.0   |-       |11264      |N |40 |52 |59.00 |W |97  |18 |19.00 |CITADEL COMMUNICATIONS, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |911.   m|H       |89427     |-       |1023300 |428.8   |1316970   |
WNJB        |-         |DT |8   |DA  |                    |1  |-  |LIC    |NEW BRUNSWICK            |NJ |US |BLEDT  -20090820AAL |17.9   kW |-         |215.0   |-       |48457      |N |40 |37 |17.00 |W |74  |30 |15.00 |NEW JERSEY PUBLIC BROADCASTING AUTHORITY                                    |   0.00 km |   0.00 mi |  0.00 deg |281.   m|H       |94321     |0.      |1045121 |114.    |1326028   |
KOBR        |-         |DT |8   |ND  |                    |2  |-  |LIC    |ROSWELL                  |NM |US |BLCDT  -20090619AAX |40.    kW |-         |533.0   |-       |62272      |N |33 |22 |31.00 |W |103 |46 |12.00 |KOB-TV, LLC                                                                 |   0.00 km |   0.00 mi |  0.00 deg |1832.  m|H       |87188     |-       |1004617 |470.    |1315209   |
WICZ-TV     |-         |DT |8   |DA  |                    |1  |-  |LIC    |BINGHAMTON               |NY |US |BLCDT  -20060320AFC |7.9    kW |-         |371.0   |-       |62210      |N |42 |3  |22.00 |W |75  |56 |39.00 |STAINLESS BROADCASTING, L.P.                                                |   0.00 km |   0.00 mi |  0.00 deg |765.3  m|H       |70921     |0.      |1065310 |270.    |1124888   |
WFXI        |-         |DT |8   |DA  |                    |2  |-  |LIC    |MOREHEAD CITY            |NC |US |BLCDT  -20090708AIS |22.4   kW |-         |247.4   |-       |37982      |N |34 |53 |1.00  |W |76  |30 |22.00 |ESTEEM BROADCASTING OF NORTH CAROLINA LLC                                   |   0.00 km |   0.00 mi |  0.00 deg |248.5  m|H       |93899     |0.      |1253623 |247.    |1321566   |
KUMV-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |WILLISTON                |ND |US |BLCDT  -20090223ABG |6.     kW |-         |320.0   |-       |41429      |N |48 |8  |2.00  |W |103 |51 |36.00 |HOAK MEDIA OF DAKOTA LICENSE, LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |970.1  m|H       |85132     |-       |1050840 |256.    |1281002   |
WJW         |-         |DT |8   |ND  |                    |1  |-  |LIC    |CLEVELAND                |OH |US |BLCDT  -20090612AJC |11.    kW |-         |342.0   |-       |73150      |N |41 |21 |48.00 |W |81  |42 |58.00 |COMMUNITY TELEVISION OF OHIO LICENSE, LLC                                   |   0.00 km |   0.00 mi |  0.00 deg |609.   m|H       |85193     |-       |1054608 |255.    |1315464   |
KWET        |-         |DT |8   |ND  |                    |2  |-  |LIC    |CHEYENNE                 |OK |US |BLEDT  -20060601BMA |30.    kW |-         |303.2   |-       |50194      |N |35 |35 |36.00 |W |99  |40 |1.00  |OKLAHOMA EDUCATIONAL TELEVISION AUTHORITY                                   |   0.00 km |   0.00 mi |  0.00 deg |929.6  m|H       |71398     |-       |1057889 |292.    |1131723   |
KJRH-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |TULSA                    |OK |US |BLCDT  -20090619ACH |15.9   kW |-         |572.3   |-       |59439      |N |36 |1  |15.00 |W |95  |40 |32.00 |SCRIPPS MEDIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |766.1  m|C       |84986     |-       |1011355 |549.5   |1317221   |
KSYS        |-         |DT |8   |ND  |                    |2  |-  |LIC    |MEDFORD                  |OR |US |BLEDT  -20090520ABE |16.9   kW |-         |818.0   |-       |61350      |N |42 |41 |32.00 |W |123 |13 |45.00 |SOUTHERN OREGON PUBLIC TV, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |1643.  m|H       |84730     |-       |-       |39.     |1313401   |
WGAL        |-         |DT |8   |ND  |                    |1  |-  |LIC    |LANCASTER                |PA |US |BLCDT  -20090804ABL |14.1   kW |-         |419.0   |-       |53930      |N |40 |2  |4.00  |W |76  |37 |8.00  |WGAL HEARST                                                                 |   0.00 km |   0.00 mi |  0.00 deg |556.9  m|H       |94170     |-       |1031756 |239.3   |1325971   |
WSTE-DT     |-         |DT |8   |DA  |                    |2  |-  |LIC    |PONCE                    |PR |US |BLCDT  -20070615ACQ |50.    kW |-         |88.0    |-       |60341      |N |18 |2  |52.00 |W |66  |39 |16.00 |WLII/WSUR LICENSE PARTNERSHIP, G.P.                                         |   0.00 km |   0.00 mi |  0.00 deg |322.9  m|H       |68754     |0.      |1242492 |67.1    |1188072   |
WOLO-TV     |-         |DT |8   |DA  |                    |2  |-  |LIC    |COLUMBIA                 |SC |US |BLCDT  -20021106AAU |43.7   kW |-         |529.0   |-       |60963      |N |34 |6  |58.00 |W |80  |45 |51.00 |SOUTH CAROLINA BROADCASTING PARTNERS                                        |   0.00 km |   0.00 mi |  0.00 deg |613.   m|H       |34078     |0.      |1055358 |527.    |616823    |
KESD-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |BROOKINGS                |SD |US |BLEDT  -20090527AGV |15.    kW |-         |229.0   |-       |61067      |N |44 |20 |16.00 |W |97  |13 |42.00 |SOUTH DAKOTA BOARD OF DIRECTORS FOR EDUCATIONAL TELECOMMUNIC                |   0.00 km |   0.00 mi |  0.00 deg |763.9  m|H       |87227     |-       |1049729 |230.8   |1313255   |
KZSD-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |MARTIN                   |SD |US |BLEDT  -20090527AGU |44.7   kW |-         |266.0   |-       |61062      |N |43 |25 |59.00 |W |101 |33 |16.00 |SOUTH DAKOTA BOARD OF DIRECTORS FOR EDUCATIONAL TELECOMMUNIC                |   0.00 km |   0.00 mi |  0.00 deg |1133.3 m|H       |87242     |-       |1049731 |189.    |1363931   |
WNPT        |-         |DT |8   |ND  |                    |2  |-  |LIC    |NASHVILLE                |TN |US |BLEDT  -20090622AEX |17.65  kW |-         |390.0   |-       |41398      |N |36 |2  |49.00 |W |86  |49 |49.00 |NASHVILLE PUBLIC TELEVISION, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |591.   m|H       |85456     |-       |1058822 |254.2   |1318082   |
KACV-TV     |-         |DT |8   |ND  |                    |2  |-  |LIC    |AMARILLO                 |TX |US |BLEDT  -20040322ADV |5.     kW |-         |519.0   |-       |1236       |N |35 |22 |30.00 |W |101 |52 |56.00 |AMARILLO JUNIOR COLLEGE DISTRICT                                            |   0.00 km |   0.00 mi |  0.00 deg |1524.7 m|H       |45005     |-       |1054167 |481.7   |981870    |
KIII        |-         |DT |8   |DA  |                    |3  |-  |LIC    |CORPUS CHRISTI           |TX |US |BLCDT  -20060710ACO |160.   kW |-         |269.0   |-       |10188      |N |27 |39 |30.00 |W |97  |36 |4.00  |KIII LICENSE COMPANY, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |282.   m|H       |65123     |0.      |1057273 |266.    |1132858   |
KUHT        |-         |DT |8   |DA  |                    |3  |-  |LIC    |HOUSTON                  |TX |US |BLEDT  -20090612ACA |20.    kW |-         |566.0   |-       |69269      |N |29 |34 |28.00 |W |95  |29 |37.00 |UNIVERSITY OF HOUSTON SYSTEM                                                |   0.00 km |   0.00 mi |  0.00 deg |585.   m|C       |85339     |0.      |1028555 |561.    |1289859   |
WMVS        |-         |DT |8   |DA  |                    |1  |-  |LIC    |MILWAUKEE                |WI |US |BLEDT  -20041207AAL |25.    kW |-         |353.8   |-       |42663      |N |43 |5  |46.00 |W |87  |54 |15.00 |MILWAUKEE AREA TECHNICAL COLLEGE DISTRICT BOARD                             |   0.00 km |   0.00 mi |  0.00 deg |553.5  m|H       |67092     |0.      |1057482 |362.1   |1021256   |
WKBT-DT     |-         |DT |8   |ND  |                    |2  |-  |LIC    |LA CROSSE                |WI |US |BLCDT  -20090507ACT |25.7   kW |-         |464.9   |-       |74424      |N |44 |5  |28.10 |W |91  |20 |16.50 |QUEENB TELEVISION, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |722.5  m|H       |87144     |-       |1035532 |471.3   |1306580   |
KCWC-DT     |-         |DT |8   |DA  |                    |2  |-  |LIC    |LANDER                   |WY |US |BLEDT  -20070226AEY |60.    kW |-         |432.0   |-       |10036      |N |42 |34 |59.00 |W |108 |42 |36.00 |CENTRAL WYOMING COLLEGE                                                     |   0.00 km |   0.00 mi |  0.00 deg |2780.  m|H       |72623     |0.      |1008912 |58.     |1174462   |
KWYP-DT     |-         |DT |8   |DA  |                    |2  |-  |LIC    |LARAMIE                  |WY |US |BLEDT  -20090317ABF |13.    kW |-         |308.0   |-       |10032      |N |41 |18 |35.00 |W |105 |27 |19.00 |CENTRAL WYOMING COLLEGE                                                     |   0.00 km |   0.00 mi |  0.00 deg |2713.  m|H       |87152     |0.      |-       |26.     |1300978   |
KUAC-TV     |-         |DT |9   |ND  |                    |2  |-  |LIC    |FAIRBANKS                |AK |US |BLEDT  -20090929AJZ |30.    kW |-         |168.9   |-       |69315      |N |64 |54 |42.00 |W |147 |46 |38.00 |UNIVERSITY OF ALASKA                                                        |   0.00 km |   0.00 mi |  0.00 deg |432.   m|E       |87444     |-       |1007727 |35.8    |1334562   |
WJSU-TV     |-         |DT |9   |DA  |                    |2  |-  |LIC    |ANNISTON                 |AL |US |BLCDT  -20050222ACG |15.6   kW |-         |359.0   |-       |56642      |N |33 |36 |24.00 |W |86  |25 |3.00  |TV ALABAMA, INCORPORATED                                                    |   0.00 km |   0.00 mi |  0.00 deg |579.   m|H       |66854     |0.      |1033525 |127.9   |1047396   |
